"Streamer","Sub","ChatLastDay","ChatLastMonth","WatchLastDay","WatchLastMonth","CurrentSubOther","PastSubFocal","PastSubOther","ChatNextMonth","WatchNextMonth"
"lvndmark",0,0,3,205,410,0,0,0,7,345
"lvndmark",0,0,0,160,160,0,0,0,0,465
"lvndmark",0,0,0,160,200,0,0,0,0,1210
"lvndmark",0,0,0,425,430,0,0,1,0,3025
"lvndmark",0,2,2,15,160,0,0,0,0,65
"lvndmark",0,0,0,25,55,0,0,0,1,1065
"lvndmark",0,0,0,325,555,0,0,0,0,3155
"lvndmark",0,2,38,425,2835,0,0,0,7,4225
"lvndmark",0,4,4,70,70,0,0,0,18,730
"lvndmark",0,0,0,25,2050,0,0,0,0,725
"lvndmark",0,0,1,590,940,0,0,0,0,505
"lvndmark",0,0,8,60,200,0,0,0,39,2060
"lvndmark",0,0,0,430,430,0,0,0,0,670
"lvndmark",0,0,0,275,560,0,0,0,0,880
"lvndmark",0,0,1,60,5415,0,0,0,0,9205
"lvndmark",0,0,0,10,20,1,0,1,0,390
"lvndmark",0,0,0,225,590,0,0,0,0,670
"lvndmark",0,0,1,285,11145,0,0,0,0,13855
"lvndmark",0,0,0,15,525,0,0,0,0,910
"lvndmark",1,1,1,655,1175,0,0,0,4,1860
"lvndmark",0,0,0,205,955,0,0,0,0,1200
"lvndmark",1,0,0,290,360,0,0,0,0,85
"lvndmark",0,0,0,175,1075,0,0,0,0,345
"lvndmark",0,0,0,55,1620,0,0,0,0,1280
"lvndmark",0,0,0,95,365,0,0,0,5,1315
"lvndmark",0,0,1,1255,1600,0,0,0,0,2130
"lvndmark",0,0,0,20,85,0,0,0,0,40
"lvndmark",0,6,8,600,1500,1,0,1,5,935
"lvndmark",0,0,0,15,15,0,0,0,0,500
"lvndmark",0,0,0,10,500,0,0,0,3,105
"lvndmark",0,0,0,5,5,0,0,0,0,170
"lvndmark",1,1,1,400,475,0,0,0,2,5180
"lvndmark",0,0,0,55,2500,0,0,0,0,630
"lvndmark",0,0,3,30,120,1,0,1,0,110
"lvndmark",0,0,0,925,17995,0,0,0,0,8570
"lvndmark",0,0,0,375,380,0,0,0,0,1240
"lvndmark",0,0,0,375,1520,0,1,0,0,7230
"lvndmark",0,0,0,50,1030,0,0,0,5,4660
"lvndmark",0,2,2,85,115,0,0,0,2,325
"lvndmark",0,10,68,105,2680,0,0,0,169,3885
"lvndmark",0,0,0,180,465,1,0,1,0,1930
"lvndmark",0,0,0,5,5,0,0,0,0,0
"lvndmark",0,0,0,170,320,0,0,0,0,290
"lvndmark",0,0,0,260,260,0,0,0,0,1300
"lvndmark",0,0,0,465,465,0,0,0,0,640
"lvndmark",0,0,0,40,70,0,0,0,0,450
"lvndmark",0,0,1,10,315,0,0,0,0,170
"lvndmark",0,0,0,410,1135,0,0,0,0,8790
"lvndmark",0,3,29,410,5140,0,0,0,17,5465
"lvndmark",0,0,0,70,185,0,0,0,1,2005
"lvndmark",0,0,0,110,110,0,0,0,0,1870
"lvndmark",0,0,2,155,5770,0,0,0,0,1485
"lvndmark",0,0,0,250,550,1,0,1,1,1385
"lvndmark",1,0,1,155,1250,0,0,0,0,595
"lvndmark",0,0,0,545,1805,0,0,0,0,290
"lvndmark",0,0,14,75,2130,0,0,0,2,870
"lvndmark",0,1,3,510,835,0,0,0,0,475
"lvndmark",0,2,2,485,940,0,0,0,0,4950
"lvndmark",0,0,0,415,460,0,0,0,0,760
"lvndmark",0,0,0,15,15,0,0,0,0,5
"lvndmark",0,0,0,10,15,0,0,0,0,250
"lvndmark",0,0,1,95,110,0,0,0,0,50
"lvndmark",0,0,0,180,180,0,0,0,0,170
"lvndmark",0,0,0,520,4870,0,0,0,0,5315
"lvndmark",0,0,1,715,720,0,0,0,1,7650
"lvndmark",0,0,0,10,55,0,0,1,1,2115
"lvndmark",0,0,0,50,1160,0,0,0,1,765
"lvndmark",0,0,0,160,485,0,0,0,0,1655
"lvndmark",1,0,0,15,660,1,0,1,2,2160
"lvndmark",0,0,0,130,130,0,0,0,0,825
"lvndmark",0,0,0,25,25,0,0,0,0,140
"lvndmark",0,0,0,55,960,0,0,0,0,5670
"lvndmark",0,0,0,965,4710,0,0,0,0,12580
"lvndmark",1,0,0,30,1155,0,0,0,6,1265
"lvndmark",0,0,0,25,35,0,0,0,0,265
"lvndmark",0,1,3,175,680,0,0,0,0,1405
"lvndmark",0,0,0,45,55,0,0,0,0,670
"lvndmark",0,0,1,25,235,0,0,0,0,1315
"lvndmark",0,0,0,35,35,0,0,0,0,40
"lvndmark",0,0,0,140,290,0,0,0,0,200
"lvndmark",0,0,0,55,55,0,0,0,0,130
"lvndmark",1,0,0,20,20,0,0,0,0,540
"lvndmark",0,0,0,415,455,0,0,0,0,795
"lvndmark",0,0,1,730,5240,0,0,0,0,1875
"lvndmark",0,0,1,175,1015,0,0,1,0,1725
"lvndmark",0,0,0,95,4820,0,0,0,0,6005
"lvndmark",0,0,2,910,20535,0,0,0,2,23680
"lvndmark",0,0,0,375,375,0,0,0,0,110
"lvndmark",0,0,0,80,1315,0,1,1,1,3255
"lvndmark",0,0,0,120,120,0,0,0,2,1510
"lvndmark",0,0,0,655,4990,0,0,0,0,3625
"lvndmark",0,0,0,450,7475,0,0,0,0,11395
"lvndmark",0,0,0,60,60,0,0,0,0,525
"lvndmark",0,0,0,30,30,0,0,0,0,3515
"lvndmark",0,0,0,105,110,0,0,0,1,1770
"lvndmark",0,0,0,595,745,0,0,0,0,620
"lvndmark",1,0,0,5,5,0,0,0,1,520
"lvndmark",0,16,34,615,1795,1,0,1,42,2840
"lvndmark",0,0,0,480,820,0,0,0,4,1695
"lvndmark",0,0,1,645,695,0,0,0,0,815
"lvndmark",0,0,10,255,290,0,0,0,0,2770
"lvndmark",0,0,3,1195,3580,0,0,0,4,3925
"lvndmark",0,0,0,40,290,0,0,0,0,1910
"lvndmark",1,1,1,495,495,0,0,0,0,2665
"lvndmark",0,3,3,290,325,0,0,0,94,8430
"lvndmark",0,0,0,75,245,0,0,0,0,1035
"lvndmark",0,0,0,230,1185,0,0,0,0,715
"lvndmark",0,0,0,140,525,0,0,0,20,6030
"lvndmark",0,0,1,220,1290,0,0,0,0,135
"lvndmark",0,0,0,330,3700,1,0,1,0,2225
"lvndmark",0,0,0,75,110,0,0,0,0,40
"lvndmark",0,0,0,55,145,0,0,0,0,335
"lvndmark",0,0,0,5,60,0,0,0,0,260
"lvndmark",0,0,16,30,1100,0,0,0,25,825
"lvndmark",0,0,0,200,530,0,0,0,7,1550
"lvndmark",0,0,0,40,125,0,0,0,0,130
"lvndmark",1,0,0,5,385,0,0,0,8,1910
"lvndmark",0,0,0,245,340,0,0,0,0,460
"lvndmark",0,0,0,50,630,0,0,0,0,175
"lvndmark",0,2,2,610,1850,0,0,0,0,1500
"lvndmark",0,0,0,15,115,0,0,0,0,370
"lvndmark",0,0,0,100,100,1,0,1,0,625
"lvndmark",0,0,0,110,110,0,0,0,0,130
"lvndmark",0,0,0,65,550,0,0,0,0,1800
"lvndmark",0,0,0,35,485,0,0,0,0,1055
"lvndmark",0,0,0,600,600,0,0,0,0,2490
"lvndmark",0,0,0,150,1525,0,0,0,0,900
"lvndmark",1,4,4,285,355,1,0,1,13,2565
"lvndmark",0,0,0,755,785,0,0,0,0,3340
"lvndmark",0,0,0,30,45,0,0,0,0,330
"lvndmark",0,0,0,30,430,0,0,0,0,1320
"lvndmark",0,0,0,5,5,0,0,0,0,35
"lvndmark",0,0,1,440,5695,1,0,1,5,3885
"lvndmark",0,16,45,350,5325,0,1,0,42,7490
"lvndmark",0,0,0,280,280,0,0,0,0,135
"lvndmark",0,0,0,40,70,0,0,0,0,510
"lvndmark",0,0,0,150,4125,0,0,0,11,8410
"lvndmark",0,0,0,480,1065,0,0,0,0,725
"lvndmark",0,0,4,315,2380,0,0,0,13,4610
"lvndmark",0,0,0,450,450,1,0,1,0,7305
"lvndmark",0,0,0,610,1670,0,0,0,0,895
"lvndmark",0,0,0,40,1430,0,0,0,0,1025
"lvndmark",0,0,0,290,1180,0,0,0,0,2755
"lvndmark",0,0,0,1190,3665,0,0,0,0,5220
"lvndmark",0,0,0,420,2515,0,0,0,0,885
"lvndmark",1,0,0,5,5,0,0,0,0,15
"lvndmark",1,2,2,970,1325,0,0,0,0,995
"lvndmark",0,0,0,45,45,0,0,0,0,45
"lvndmark",0,1,1,210,415,0,0,0,0,1030
"lvndmark",0,0,0,95,960,0,0,0,1,2240
"lvndmark",0,0,0,60,660,0,0,0,0,40
"lvndmark",0,12,12,620,645,0,0,0,12,2800
"lvndmark",0,0,0,265,265,0,0,0,0,1865
"lvndmark",0,0,0,75,225,1,0,1,1,3530
"lvndmark",0,0,0,430,435,0,0,1,0,1600
"lvndmark",0,0,0,60,60,0,0,0,0,2285
"lvndmark",0,0,0,60,240,0,0,0,0,520
"lvndmark",0,0,0,640,640,0,0,0,0,1265
"lvndmark",0,0,0,135,135,0,0,0,0,330
"lvndmark",0,0,0,185,1485,0,0,0,0,3380
"lvndmark",0,0,0,650,1240,0,0,0,0,3745
"lvndmark",0,0,0,5,5,0,0,0,0,360
"lvndmark",0,4,6,225,775,1,0,1,0,280
"lvndmark",0,0,1,160,2450,0,0,0,0,5820
"lvndmark",0,0,0,560,565,0,0,0,0,395
"lvndmark",0,0,0,60,120,0,0,0,0,80
"lvndmark",0,0,0,645,11955,1,0,1,0,7955
"lvndmark",0,2,22,245,4020,0,0,0,32,5930
"lvndmark",0,0,0,75,75,0,0,0,0,2705
"lvndmark",0,0,0,175,680,0,0,0,2,1360
"lvndmark",0,0,1,20,185,0,1,0,14,2575
"lvndmark",0,0,0,235,2445,0,0,0,2,6150
"lvndmark",0,0,0,150,150,0,0,0,0,1265
"lvndmark",0,0,0,85,580,0,0,1,2,7155
"lvndmark",0,0,0,50,50,0,0,0,0,1540
"lvndmark",0,0,0,615,2050,0,0,0,0,1125
"lvndmark",1,0,0,140,140,0,0,0,0,60
"lvndmark",0,0,0,70,165,0,0,0,0,60
"lvndmark",0,0,0,75,75,0,0,0,0,580
"lvndmark",0,0,0,685,1175,0,0,0,0,1255
"lvndmark",0,2,2,205,475,0,0,0,0,1720
"lvndmark",1,0,0,95,675,0,0,0,1,620
"lvndmark",0,0,0,150,150,0,0,0,0,105
"lvndmark",0,0,0,115,960,1,0,1,4,4215
"lvndmark",0,0,0,310,8050,0,0,0,0,1930
"lvndmark",0,1,15,175,3115,0,0,0,1,730
"lvndmark",1,0,0,10,10,0,0,0,3,750
"lvndmark",0,0,0,90,255,0,0,0,1,1720
"lvndmark",1,0,0,255,1830,0,0,0,4,5770
"lvndmark",0,0,0,5,5,0,0,0,0,505
"lvndmark",0,0,0,295,330,0,0,0,0,1415
"lvndmark",0,0,0,160,160,0,0,0,0,180
"lvndmark",0,0,0,45,120,0,0,0,0,45
"lvndmark",0,1,3,200,6340,0,0,0,4,5160
"lvndmark",0,0,0,20,20,0,0,0,1,85
"lvndmark",0,0,0,75,1880,0,0,0,0,525
"lvndmark",1,0,0,205,220,0,0,0,0,920
"lvndmark",0,0,0,155,2440,0,0,0,0,6600
"lvndmark",0,0,0,225,1480,0,0,0,0,1510
"lvndmark",0,0,2,185,2140,0,0,0,10,8210
"lvndmark",0,0,1,580,4450,0,0,0,0,2825
"lvndmark",0,0,0,120,130,0,0,0,0,175
"lvndmark",0,0,0,30,30,0,0,0,0,25
"lvndmark",0,0,0,900,2890,1,0,1,0,5330
"lvndmark",0,0,1,40,690,0,0,1,0,635
"lvndmark",1,0,0,10,10,0,0,0,0,975
"lvndmark",0,0,0,40,120,0,0,0,0,470
"lvndmark",0,0,36,355,2250,1,0,1,5,1870
"lvndmark",0,0,0,20,190,0,0,0,0,430
"lvndmark",1,0,0,30,30,0,0,0,3,1275
"lvndmark",0,0,0,175,1115,0,0,0,0,175
"lvndmark",0,0,2,200,430,0,0,0,5,420
"lvndmark",0,0,0,70,100,0,0,0,3,870
"lvndmark",0,0,0,65,75,0,0,0,2,1890
"lvndmark",0,0,0,70,135,0,0,0,0,95
"lvndmark",0,0,0,130,790,0,0,0,0,1315
"lvndmark",1,1,1,270,270,0,0,0,0,1300
"lvndmark",0,0,0,135,135,0,0,0,0,945
"lvndmark",0,1,1,250,250,0,0,0,1,675
"lvndmark",0,0,0,785,1280,0,0,0,0,495
"lvndmark",1,0,4,330,795,0,0,0,0,660
"lvndmark",1,0,3,30,775,1,0,1,3,1260
"lvndmark",0,7,12,170,2210,0,1,0,30,6255
"lvndmark",0,0,0,275,350,0,0,0,0,570
"lvndmark",0,1,1,250,500,1,0,1,14,1515
"lvndmark",0,20,25,380,970,0,0,0,12,1250
"lvndmark",1,0,0,10,205,0,0,0,3,755
"lvndmark",0,0,0,50,445,0,0,0,0,1100
"lvndmark",0,0,0,45,45,0,0,0,0,790
"lvndmark",0,0,0,385,435,0,0,0,0,1595
"lvndmark",0,0,0,300,600,0,0,0,1,425
"lvndmark",0,0,2,105,760,0,0,0,5,2955
"lvndmark",0,0,0,5,5,0,0,0,0,2275
"lvndmark",0,0,0,25,25,0,0,0,0,155
"lvndmark",0,0,0,550,860,0,0,0,0,3100
"lvndmark",0,6,13,125,1355,0,0,1,9,3210
"lvndmark",0,0,0,100,105,1,0,1,0,1715
"lvndmark",0,0,1,25,385,0,0,0,0,135
"lvndmark",0,1,3,990,5445,0,0,0,14,7170
"lvndmark",0,0,0,170,190,0,0,1,0,330
"lvndmark",0,0,0,560,1460,0,0,0,0,15930
"lvndmark",1,0,0,50,225,0,0,0,1,440
"lvndmark",0,0,0,35,35,0,0,0,0,1050
"lvndmark",0,0,3,420,2125,0,1,0,1,795
"lvndmark",0,1,1,100,360,0,0,0,8,3545
"lvndmark",0,20,20,25,430,0,0,0,49,2165
"lvndmark",0,0,0,90,140,0,0,0,0,1295
"lvndmark",0,0,0,75,75,0,0,0,0,180
"lvndmark",0,0,0,405,1875,0,0,0,2,4605
"lvndmark",0,0,0,15,1015,1,0,1,0,7770
"lvndmark",0,0,0,15,15,0,0,0,0,260
"lvndmark",0,0,0,110,170,0,0,0,0,360
"lvndmark",0,0,0,35,35,0,0,0,0,995
"lvndmark",0,2,2,25,3310,1,0,1,2,835
"lvndmark",0,0,0,40,760,0,0,0,0,685
"lvndmark",0,0,0,5,240,0,0,0,0,855
"lvndmark",0,0,1,65,70,0,0,0,2,155
"lvndmark",0,0,0,30,380,1,0,1,0,1405
"lvndmark",0,1,1,430,545,0,0,0,0,75
"lvndmark",0,0,0,1025,28210,0,0,0,2,23260
"lvndmark",0,0,2,20,30,0,0,0,0,1165
"lvndmark",0,0,0,15,15,0,0,0,0,300
"lvndmark",0,0,0,175,5550,0,0,0,0,400
"lvndmark",0,0,0,30,2395,0,0,0,0,1025
"lvndmark",0,4,25,475,5400,0,0,0,24,3850
"lvndmark",0,0,0,390,2960,0,0,0,0,4030
"lvndmark",1,0,0,20,640,0,0,0,3,515
"lvndmark",0,0,0,210,460,0,0,0,1,2325
"lvndmark",0,0,2,475,3415,1,0,1,0,920
"lvndmark",0,0,0,280,320,0,0,0,0,990
"lvndmark",0,0,0,205,310,0,0,0,2,1805
"lvndmark",1,0,0,5,5,1,1,1,0,5755
"lvndmark",0,0,0,170,170,0,0,0,0,370
"lvndmark",1,0,1,95,130,0,0,0,0,465
"lvndmark",0,0,0,5,20,0,0,0,0,55
"lvndmark",0,0,0,5,5,0,0,0,0,40
"lvndmark",0,1,4,210,1435,0,0,0,5,5555
"lvndmark",0,0,0,65,200,0,0,0,0,330
"lvndmark",0,0,0,65,65,0,0,0,0,260
"lvndmark",0,51,51,50,50,0,0,0,121,70
"lvndmark",0,0,0,540,705,0,0,0,2,1230
"lvndmark",0,2,2,485,1605,0,0,0,0,1675
"lvndmark",0,1,1,120,145,0,0,0,0,105
"lvndmark",0,0,0,10,195,0,0,0,0,610
"lvndmark",0,17,20,110,300,0,0,0,12,425
"lvndmark",0,0,0,565,1110,0,0,0,0,340
"lvndmark",0,0,0,205,2380,1,0,1,3,2915
"lvndmark",0,0,1,105,860,0,0,0,4,2325
"lvndmark",1,0,0,5,45,0,0,0,2,110
"lvndmark",0,0,0,410,9600,0,0,0,0,2610
"lvndmark",0,0,0,80,6905,0,0,0,0,4400
"lvndmark",0,0,5,420,17570,1,0,1,0,18215
"lvndmark",1,0,0,305,360,0,1,0,0,1530
"lvndmark",0,7,7,95,105,0,0,0,5,3000
"lvndmark",0,0,0,425,425,0,0,0,0,1405
"lvndmark",0,0,0,375,1100,0,0,0,0,760
"lvndmark",0,0,0,75,235,0,0,1,0,980
"lvndmark",1,0,0,70,920,0,0,0,0,1130
"lvndmark",0,0,0,10,10,0,0,0,0,470
"lvndmark",0,0,0,105,215,0,0,0,0,1775
"lvndmark",0,0,0,305,2650,0,0,0,3,5640
"lvndmark",0,0,1,10,295,0,0,0,1,405
"lvndmark",0,3,3,675,1050,0,0,0,7,1730
"lvndmark",0,0,0,105,260,0,0,0,0,335
"lvndmark",0,0,0,250,250,0,0,0,0,1035
"lvndmark",0,0,0,260,260,0,0,0,0,0
"lvndmark",0,0,0,425,540,0,0,0,0,2440
"lvndmark",0,0,0,685,765,0,0,0,0,1000
"lvndmark",1,1,14,35,350,1,0,1,40,4385
"lvndmark",0,1,1,65,755,0,0,0,4,340
"lvndmark",0,0,0,80,4955,0,0,0,0,7550
"lvndmark",0,0,0,220,4425,0,0,0,0,2780
"lvndmark",0,0,2,45,205,0,0,0,9,1920
"lvndmark",0,0,0,375,385,0,0,1,4,5425
"lvndmark",0,0,0,225,350,0,0,0,1,335
"lvndmark",0,0,0,10,60,0,0,0,0,45
"lvndmark",1,0,0,30,490,0,0,0,0,4335
"lvndmark",0,0,0,650,650,0,0,0,1,1235
"lvndmark",0,2,4,655,3835,0,0,0,0,4505
"lvndmark",0,0,0,375,375,0,0,0,0,285
"lvndmark",0,0,0,100,175,0,0,0,2,2825
"lvndmark",0,0,0,710,710,0,0,0,0,1425
"lvndmark",0,0,0,565,2845,0,0,0,0,5000
"lvndmark",0,3,53,355,2060,0,0,0,5,1725
"lvndmark",0,1,1,520,1595,0,0,0,0,860
"lvndmark",0,0,0,600,810,0,0,0,1,1010
"lvndmark",0,1,1,1205,1205,0,0,0,0,2685
"lvndmark",0,0,0,125,1640,1,0,1,0,3240
"lvndmark",0,0,0,200,215,0,0,0,0,30
"lvndmark",0,0,0,85,250,0,0,0,1,1090
"lvndmark",0,0,0,400,970,1,0,1,0,2165
"lvndmark",1,0,0,20,185,0,0,0,12,1650
"lvndmark",0,0,1,400,3010,0,0,0,0,1535
"lvndmark",0,0,0,65,65,0,0,0,0,2580
"lvndmark",0,0,0,285,2055,0,0,0,0,55
"lvndmark",0,0,19,225,1085,0,0,0,240,6905
"lvndmark",0,0,0,20,80,0,0,0,0,260
"lvndmark",0,0,0,155,470,0,0,0,3,4775
"lvndmark",0,1,1,625,1555,0,0,0,1,755
"lvndmark",0,0,0,45,70,0,0,0,0,2830
"lvndmark",0,0,0,40,40,0,0,0,0,110
"lvndmark",0,0,0,220,225,1,0,1,0,625
"lvndmark",1,0,0,50,1140,0,0,1,0,450
"lvndmark",0,0,0,40,40,0,0,0,0,80
"lvndmark",0,0,0,10,1300,0,0,0,0,190
"lvndmark",0,0,9,15,195,0,0,0,9,1865
"lvndmark",0,0,1,55,545,0,0,1,0,350
"lvndmark",0,0,2,255,3965,0,0,0,0,640
"lvndmark",0,1,1,525,620,0,0,0,0,175
"lvndmark",0,0,0,5,215,0,0,0,2,1400
"lvndmark",0,13,13,355,735,1,0,1,0,3220
"lvndmark",0,0,0,445,5420,0,0,0,1,8035
"lvndmark",0,4,4,95,95,0,0,0,0,350
"lvndmark",0,0,0,695,695,0,0,1,0,815
"lvndmark",0,0,3,130,535,0,0,0,14,5750
"lvndmark",0,0,0,520,585,1,0,1,0,2355
"lvndmark",0,0,0,40,40,0,0,0,0,985
"lvndmark",0,0,0,170,770,0,0,0,1,1085
"lvndmark",0,0,0,155,155,0,0,0,0,205
"lvndmark",0,0,0,5,55,0,0,0,0,30
"lvndmark",0,0,0,165,1420,0,0,0,0,1695
"lvndmark",0,0,0,5,5,0,0,0,1,2435
"lvndmark",1,0,18,245,4360,1,1,1,35,2880
"lvndmark",0,0,0,65,270,0,1,0,2,7030
"lvndmark",0,0,0,375,735,0,0,0,0,12970
"lvndmark",0,3,4,620,765,1,0,1,2,65
"lvndmark",0,0,0,25,25,0,0,0,0,1700
"lvndmark",0,2,2,30,75,0,0,0,1,80
"lvndmark",1,0,0,20,30,0,0,0,32,2295
"lvndmark",0,0,0,60,60,0,0,0,0,5
"lvndmark",0,1,3,115,520,0,0,0,3,1120
"lvndmark",0,0,0,105,105,0,0,0,0,1775
"lvndmark",0,0,0,190,190,0,0,0,0,70
"lvndmark",0,0,0,10,1030,0,0,0,0,4225
"lvndmark",1,0,0,5,695,0,0,0,0,1845
"lvndmark",0,0,0,80,205,0,0,0,0,2425
"lvndmark",1,7,98,15,4530,0,0,0,52,6195
"lvndmark",0,0,0,5,20,0,0,0,0,2320
"lvndmark",0,15,38,180,770,0,0,0,19,1080
"lvndmark",0,0,2,125,1735,0,0,0,7,1515
"lvndmark",0,0,0,455,455,0,0,1,0,1315
"lvndmark",0,0,0,25,660,0,0,0,0,2985
"lvndmark",0,0,0,275,595,0,0,0,0,1945
"lvndmark",0,0,1,260,1255,0,0,0,0,3995
"lvndmark",0,0,0,50,55,0,0,0,0,600
"lvndmark",0,0,0,55,55,0,0,0,0,735
"lvndmark",0,0,0,85,85,0,0,0,0,1180
"lvndmark",1,0,0,5,155,0,1,0,0,30
"lvndmark",0,0,0,150,1085,0,0,0,0,230
"lvndmark",0,0,0,525,1025,0,0,0,0,950
"lvndmark",1,0,0,5,30,0,0,1,0,105
"lvndmark",0,0,3,540,3325,0,0,0,1,4090
"lvndmark",0,0,3,120,1980,0,0,0,0,1035
"lvndmark",1,0,0,5,5,0,0,0,0,385
"lvndmark",0,0,0,515,3375,0,0,0,0,3320
"lvndmark",0,0,0,1260,3395,0,0,0,0,2660
"lvndmark",0,0,0,515,1000,0,0,0,0,1710
"lvndmark",0,0,0,120,120,0,0,0,0,80
"lvndmark",0,0,0,20,275,0,0,0,0,30
"lvndmark",0,0,0,100,575,0,0,0,0,1055
"lvndmark",0,0,0,115,170,0,0,0,0,2055
"lvndmark",0,0,0,545,1475,0,0,0,0,210
"lvndmark",0,0,0,115,260,0,0,0,0,2365
"lvndmark",0,0,0,80,125,1,0,1,0,2520
"lvndmark",0,0,0,205,325,0,0,0,3,870
"lvndmark",0,0,0,220,920,0,0,0,1,780
"lvndmark",0,1,1,10,35,0,0,0,0,25
"lvndmark",0,1,6,125,1780,0,0,0,2,1110
"maximilian_dood",0,0,0,35,1840,0,0,1,0,2390
"maximilian_dood",0,0,0,10,40,0,0,0,1,55
"maximilian_dood",0,0,2,25,220,0,0,0,0,25
"maximilian_dood",0,1,5,5,350,0,0,0,0,30
"maximilian_dood",0,0,1,15,195,0,0,0,0,535
"maximilian_dood",0,0,0,35,9795,1,0,1,0,12835
"maximilian_dood",0,0,0,15,6365,0,0,0,0,4565
"maximilian_dood",0,0,0,135,2655,0,0,0,0,4190
"maximilian_dood",0,0,0,320,530,0,0,0,0,50
"maximilian_dood",0,0,6,125,1350,0,0,0,1,655
"maximilian_dood",0,0,0,10,10,0,0,0,0,125
"maximilian_dood",0,1,4,65,1425,0,0,0,4,1405
"maximilian_dood",0,0,0,90,3515,0,0,0,0,3605
"maximilian_dood",0,0,2,5,415,1,0,1,0,260
"maximilian_dood",0,0,0,335,415,1,0,1,0,930
"maximilian_dood",0,0,437,5,2010,1,1,1,137,845
"maximilian_dood",1,0,0,5,5,1,1,1,6,180
"maximilian_dood",0,0,0,10,820,0,0,0,0,595
"maximilian_dood",0,0,1,35,155,0,0,0,0,0
"maximilian_dood",0,0,0,15,1315,0,1,0,0,255
"maximilian_dood",0,0,0,30,910,0,0,0,0,1395
"maximilian_dood",0,0,0,100,100,0,0,0,1,515
"maximilian_dood",1,0,0,5,10,0,0,0,0,150
"maximilian_dood",0,0,5,980,5145,0,1,1,42,6825
"maximilian_dood",0,0,0,235,3835,0,0,0,0,500
"maximilian_dood",0,0,0,50,60,0,0,0,0,25
"maximilian_dood",0,0,0,15,2305,0,0,0,0,2805
"maximilian_dood",0,3,58,630,8270,0,0,0,51,6795
"maximilian_dood",0,0,0,165,4655,0,0,0,0,1005
"maximilian_dood",0,0,0,5,5,0,0,1,0,385
"maximilian_dood",0,0,1,55,100,0,0,0,0,235
"maximilian_dood",0,0,0,20,1720,0,0,0,2,1735
"maximilian_dood",0,0,0,60,80,0,0,0,0,2290
"maximilian_dood",1,0,4,45,655,0,0,0,12,420
"maximilian_dood",0,0,0,5,4020,0,0,0,0,3445
"maximilian_dood",0,60,76,385,2470,0,0,0,86,1970
"maximilian_dood",0,1,1,10,10,0,0,0,1,70
"maximilian_dood",0,3,12,50,2810,0,0,0,7,1825
"maximilian_dood",0,0,0,25,25,0,0,0,0,25
"maximilian_dood",1,0,0,55,1305,0,0,0,5,2030
"maximilian_dood",0,0,4,20,90,0,0,0,0,145
"maximilian_dood",0,0,0,1245,8195,0,0,0,0,1425
"maximilian_dood",0,4,16,535,9155,0,1,0,14,10365
"maximilian_dood",0,0,0,270,3705,0,0,0,4,3970
"maximilian_dood",0,4,4,570,4615,0,0,0,10,4760
"maximilian_dood",0,0,0,50,160,0,0,0,0,10
"maximilian_dood",0,0,0,20,20,0,0,0,0,505
"maximilian_dood",0,0,0,185,185,0,0,0,0,70
"maximilian_dood",0,0,0,110,1615,0,0,1,1,1070
"maximilian_dood",0,0,3,65,1530,0,0,0,6,1670
"maximilian_dood",0,2,24,140,1250,1,0,1,17,1365
"maximilian_dood",0,0,0,15,100,0,0,0,0,4385
"maximilian_dood",0,0,0,45,750,0,0,0,4,1285
"maximilian_dood",1,1,18,190,1760,0,1,0,344,2405
"maximilian_dood",0,0,0,10,75,0,0,0,0,35
"maximilian_dood",0,0,0,15,190,0,0,0,0,1260
"maximilian_dood",0,0,7,15,1065,0,0,0,0,100
"maximilian_dood",0,0,0,125,125,0,0,0,0,150
"maximilian_dood",1,0,3,50,385,0,1,0,1,1895
"maximilian_dood",0,0,0,310,1580,0,0,0,0,1135
"maximilian_dood",0,0,0,15,3045,0,0,0,0,5525
"maximilian_dood",0,0,0,430,760,1,0,1,0,1225
"maximilian_dood",0,0,5,300,2805,0,0,0,6,4040
"maximilian_dood",0,0,0,45,2675,0,0,0,0,4820
"maximilian_dood",0,0,0,245,9015,0,0,0,0,6255
"maximilian_dood",1,0,0,15,525,0,0,0,0,1010
"maximilian_dood",0,0,0,15,1575,0,0,0,1,2040
"maximilian_dood",1,0,0,110,110,0,1,0,0,25
"maximilian_dood",1,0,0,5,30,0,0,0,2,770
"maximilian_dood",0,0,0,315,335,0,0,0,0,95
"maximilian_dood",0,0,0,230,1840,0,0,0,0,1260
"maximilian_dood",0,0,0,380,3655,0,0,0,0,975
"maximilian_dood",0,0,54,75,3180,0,1,0,1,2395
"maximilian_dood",1,1,1,25,35,0,0,0,12,125
"maximilian_dood",0,0,41,10,3345,0,0,0,60,2820
"maximilian_dood",0,0,0,10,10,0,0,0,0,235
"maximilian_dood",1,7,7,125,350,0,0,0,8,795
"maximilian_dood",0,0,0,125,2235,0,0,0,2,2255
"maximilian_dood",1,0,0,5,5,0,0,0,7,110
"maximilian_dood",0,0,6,255,5065,0,1,0,1,2390
"maximilian_dood",0,0,0,465,2445,0,0,0,0,3140
"maximilian_dood",0,27,31,195,745,0,0,0,226,2835
"maximilian_dood",0,0,14,5,1465,0,0,0,65,1500
"maximilian_dood",0,0,0,55,1045,0,0,0,0,750
