"resp.id","ques","alt","chid","carpool","seat","cargo","eng","price","choice"
106,5,1,1580,"no","8","3ft","elec","40",0
106,5,2,1580,"no","8","3ft","hyb","30",0
106,5,3,1580,"no","7","2ft","elec","40",1
106,6,1,1581,"no","7","2ft","gas","40",0
106,6,2,1581,"no","8","3ft","elec","35",0
106,6,3,1581,"no","6","2ft","hyb","30",1
106,7,1,1582,"no","7","3ft","gas","40",0
106,7,2,1582,"no","6","2ft","elec","40",0
106,7,3,1582,"no","6","3ft","gas","35",1
106,8,1,1583,"no","8","2ft","hyb","35",0
106,8,2,1583,"no","6","2ft","gas","30",1
106,8,3,1583,"no","7","3ft","hyb","35",0
106,9,1,1584,"no","7","2ft","gas","35",0
106,9,2,1584,"no","7","2ft","hyb","30",0
106,9,3,1584,"no","6","3ft","gas","30",1
106,10,1,1585,"no","8","2ft","elec","35",1
106,10,2,1585,"no","8","3ft","elec","30",0
106,10,3,1585,"no","7","3ft","gas","35",0
106,11,1,1586,"no","8","3ft","gas","35",0
106,11,2,1586,"no","6","3ft","elec","35",1
106,11,3,1586,"no","6","2ft","gas","40",0
106,12,1,1587,"no","7","2ft","gas","30",0
106,12,2,1587,"no","6","3ft","hyb","35",1
106,12,3,1587,"no","7","3ft","elec","40",0
106,13,1,1588,"no","8","2ft","gas","30",1
106,13,2,1588,"no","8","2ft","hyb","40",0
106,13,3,1588,"no","6","2ft","hyb","40",0
106,14,1,1589,"no","8","3ft","hyb","35",1
106,14,2,1589,"no","8","2ft","hyb","30",0
106,14,3,1589,"no","6","3ft","hyb","40",0
106,15,1,1590,"no","8","3ft","gas","40",0
106,15,2,1590,"no","8","2ft","elec","30",1
106,15,3,1590,"no","7","3ft","elec","30",0
107,1,1,1591,"no","6","3ft","hyb","40",0
107,1,2,1591,"no","7","3ft","gas","35",1
107,1,3,1591,"no","8","2ft","elec","40",0
107,2,1,1592,"no","7","2ft","hyb","40",0
107,2,2,1592,"no","8","2ft","hyb","40",1
107,2,3,1592,"no","8","3ft","elec","30",0
107,3,1,1593,"no","6","2ft","elec","35",1
107,3,2,1593,"no","7","2ft","elec","30",0
107,3,3,1593,"no","6","3ft","elec","40",0
107,4,1,1594,"no","8","2ft","elec","30",1
107,4,2,1594,"no","6","3ft","gas","40",0
107,4,3,1594,"no","8","3ft","gas","30",0
107,5,1,1595,"no","7","2ft","elec","40",0
107,5,2,1595,"no","7","3ft","hyb","30",0
107,5,3,1595,"no","8","2ft","gas","40",1
107,6,1,1596,"no","6","2ft","elec","40",0
107,6,2,1596,"no","6","2ft","hyb","30",1
107,6,3,1596,"no","8","2ft","gas","35",0
107,7,1,1597,"no","6","2ft","gas","40",0
107,7,2,1597,"no","8","3ft","elec","35",1
107,7,3,1597,"no","7","3ft","elec","35",0
107,8,1,1598,"no","7","2ft","gas","35",0
107,8,2,1598,"no","6","2ft","gas","30",0
107,8,3,1598,"no","7","2ft","gas","30",1
107,9,1,1599,"no","6","3ft","elec","35",0
107,9,2,1599,"no","7","2ft","elec","35",0
107,9,3,1599,"no","8","2ft","hyb","35",1
107,10,1,1600,"no","6","2ft","hyb","40",0
107,10,2,1600,"no","8","3ft","hyb","40",1
107,10,3,1600,"no","8","3ft","elec","40",0
107,11,1,1601,"no","6","3ft","elec","30",0
107,11,2,1601,"no","6","3ft","hyb","35",0
107,11,3,1601,"no","8","3ft","gas","35",1
107,12,1,1602,"no","7","3ft","gas","40",1
107,12,2,1602,"no","8","2ft","hyb","30",0
107,12,3,1602,"no","7","2ft","gas","40",0
107,13,1,1603,"no","7","3ft","gas","30",0
107,13,2,1603,"no","6","2ft","gas","35",1
107,13,3,1603,"no","6","2ft","elec","30",0
107,14,1,1604,"no","7","3ft","hyb","35",0
107,14,2,1604,"no","8","3ft","hyb","35",0
107,14,3,1604,"no","8","2ft","gas","30",1
107,15,1,1605,"no","6","3ft","hyb","30",0
107,15,2,1605,"no","6","3ft","gas","30",1
107,15,3,1605,"no","6","2ft","hyb","35",0
108,1,1,1606,"no","7","2ft","elec","35",0
108,1,2,1606,"no","7","3ft","elec","35",0
108,1,3,1606,"no","8","3ft","elec","40",1
108,2,1,1607,"no","7","3ft","hyb","30",1
108,2,2,1607,"no","6","3ft","gas","35",0
108,2,3,1607,"no","8","2ft","gas","30",0
108,3,1,1608,"no","8","3ft","hyb","40",0
108,3,2,1608,"no","7","3ft","elec","40",0
108,3,3,1608,"no","7","2ft","hyb","30",1
108,4,1,1609,"no","7","2ft","gas","30",0
108,4,2,1609,"no","8","3ft","hyb","35",1
108,4,3,1609,"no","8","2ft","elec","40",0
108,5,1,1610,"no","8","2ft","elec","35",0
108,5,2,1610,"no","8","3ft","elec","35",1
108,5,3,1610,"no","7","2ft","hyb","40",0
108,6,1,1611,"no","7","3ft","gas","30",0
108,6,2,1611,"no","7","2ft","gas","40",0
108,6,3,1611,"no","7","2ft","hyb","35",1
108,7,1,1612,"no","8","3ft","gas","30",1
108,7,2,1612,"no","7","2ft","elec","40",0
108,7,3,1612,"no","6","3ft","gas","40",0
108,8,1,1613,"no","7","3ft","hyb","40",0
108,8,2,1613,"no","7","3ft","gas","40",0
108,8,3,1613,"no","6","3ft","hyb","35",1
108,9,1,1614,"no","6","2ft","elec","30",0
108,9,2,1614,"no","6","3ft","hyb","30",1
108,9,3,1614,"no","7","3ft","elec","30",0
108,10,1,1615,"no","8","3ft","hyb","30",0
108,10,2,1615,"no","6","2ft","gas","35",0
108,10,3,1615,"no","6","2ft","hyb","30",1
108,11,1,1616,"no","7","2ft","gas","35",0
108,11,2,1616,"no","7","3ft","hyb","35",0
108,11,3,1616,"no","7","2ft","elec","30",1
108,12,1,1617,"no","8","2ft","gas","40",0
108,12,2,1617,"no","6","2ft","gas","30",1
108,12,3,1617,"no","6","3ft","elec","40",0
108,13,1,1618,"no","6","2ft","elec","40",0
108,13,2,1618,"no","8","2ft","hyb","30",1
108,13,3,1618,"no","8","3ft","elec","30",0
108,14,1,1619,"no","8","2ft","gas","35",0
108,14,2,1619,"no","6","2ft","hyb","40",0
108,14,3,1619,"no","6","3ft","gas","30",1
108,15,1,1620,"no","8","3ft","gas","40",0
108,15,2,1620,"no","6","3ft","elec","30",0
108,15,3,1620,"no","6","3ft","hyb","40",1
109,1,1,1621,"no","6","3ft","hyb","30",1
109,1,2,1621,"no","8","3ft","hyb","30",0
109,1,3,1621,"no","7","2ft","gas","30",0
109,2,1,1622,"no","7","3ft","elec","30",0
109,2,2,1622,"no","8","3ft","elec","40",1
109,2,3,1622,"no","7","3ft","hyb","30",0
109,3,1,1623,"no","8","3ft","gas","35",1
109,3,2,1623,"no","6","3ft","elec","30",0
109,3,3,1623,"no","8","3ft","gas","30",0
109,4,1,1624,"no","7","3ft","gas","40",0
109,4,2,1624,"no","7","3ft","elec","40",0
109,4,3,1624,"no","8","2ft","gas","30",1
109,5,1,1625,"no","8","2ft","elec","35",0
109,5,2,1625,"no","8","2ft","gas","40",1
109,5,3,1625,"no","6","2ft","gas","40",0
109,6,1,1626,"no","7","2ft","elec","40",0
109,6,2,1626,"no","6","3ft","elec","40",0
109,6,3,1626,"no","7","3ft","hyb","35",1
109,7,1,1627,"no","7","2ft","hyb","30",1
109,7,2,1627,"no","7","3ft","elec","35",0
109,7,3,1627,"no","8","2ft","hyb","35",0
109,8,1,1628,"no","8","2ft","elec","30",0
109,8,2,1628,"no","6","3ft","gas","30",1
109,8,3,1628,"no","7","2ft","elec","30",0
109,9,1,1629,"no","7","2ft","gas","40",1
109,9,2,1629,"no","6","3ft","elec","35",0
109,9,3,1629,"no","7","2ft","hyb","40",0
109,10,1,1630,"no","6","2ft","gas","35",0
109,10,2,1630,"no","8","3ft","hyb","35",1
109,10,3,1630,"no","6","2ft","elec","30",0
109,11,1,1631,"no","8","3ft","hyb","40",0
109,11,2,1631,"no","8","2ft","hyb","30",1
109,11,3,1631,"no","7","2ft","elec","35",0
109,12,1,1632,"no","8","2ft","elec","40",0
109,12,2,1632,"no","8","2ft","hyb","40",0
109,12,3,1632,"no","7","3ft","gas","35",1
109,13,1,1633,"no","6","3ft","hyb","35",1
109,13,2,1633,"no","8","3ft","gas","40",0
109,13,3,1633,"no","7","3ft","gas","30",0
109,14,1,1634,"no","6","3ft","gas","35",0
109,14,2,1634,"no","6","2ft","elec","40",1
109,14,3,1634,"no","6","2ft","elec","35",0
109,15,1,1635,"no","7","2ft","hyb","35",0
109,15,2,1635,"no","6","3ft","hyb","40",0
109,15,3,1635,"no","8","3ft","elec","30",1
110,1,1,1636,"no","8","2ft","elec","40",0
110,1,2,1636,"no","7","2ft","elec","40",0
110,1,3,1636,"no","6","2ft","gas","30",1
110,2,1,1637,"no","6","2ft","elec","30",0
110,2,2,1637,"no","8","3ft","hyb","40",0
110,2,3,1637,"no","7","3ft","hyb","30",1
110,3,1,1638,"no","7","3ft","elec","30",0
110,3,2,1638,"no","7","2ft","gas","30",1
110,3,3,1638,"no","6","2ft","elec","35",0
110,4,1,1639,"no","7","2ft","hyb","30",0
110,4,2,1639,"no","7","3ft","gas","35",1
110,4,3,1639,"no","6","2ft","hyb","35",0
110,5,1,1640,"no","8","3ft","elec","40",0
110,5,2,1640,"no","8","2ft","hyb","40",0
110,5,3,1640,"no","6","2ft","gas","40",1
110,6,1,1641,"no","7","2ft","elec","35",0
110,6,2,1641,"no","6","3ft","hyb","40",1
110,6,3,1641,"no","6","2ft","hyb","30",0
110,7,1,1642,"no","8","3ft","elec","35",0
110,7,2,1642,"no","7","2ft","gas","35",0
110,7,3,1642,"no","7","3ft","elec","35",1
110,8,1,1643,"no","6","3ft","hyb","30",1
110,8,2,1643,"no","7","2ft","elec","30",0
110,8,3,1643,"no","7","3ft","gas","40",0
110,9,1,1644,"no","8","3ft","gas","40",0
110,9,2,1644,"no","7","3ft","hyb","40",0
110,9,3,1644,"no","8","2ft","gas","35",1
110,10,1,1645,"no","7","3ft","elec","40",0
110,10,2,1645,"no","8","3ft","hyb","30",0
110,10,3,1645,"no","6","3ft","gas","40",1
110,11,1,1646,"no","7","3ft","gas","30",1
110,11,2,1646,"no","6","3ft","elec","30",0
110,11,3,1646,"no","8","2ft","hyb","30",0
110,12,1,1647,"no","6","2ft","elec","40",0
110,12,2,1647,"no","6","3ft","elec","40",1
110,12,3,1647,"no","8","3ft","hyb","35",0
110,13,1,1648,"no","7","2ft","gas","40",0
110,13,2,1648,"no","8","2ft","elec","30",0
110,13,3,1648,"no","8","2ft","gas","40",1
110,14,1,1649,"no","6","2ft","hyb","40",1
110,14,2,1649,"no","7","2ft","hyb","35",0
110,14,3,1649,"no","7","2ft","hyb","40",0
110,15,1,1650,"no","8","3ft","gas","35",1
110,15,2,1650,"no","7","3ft","hyb","35",0
110,15,3,1650,"no","8","2ft","hyb","35",0
111,1,1,1651,"no","6","2ft","hyb","40",0
111,1,2,1651,"no","7","2ft","hyb","40",1
111,1,3,1651,"no","8","3ft","hyb","30",0
111,2,1,1652,"no","7","2ft","elec","30",0
111,2,2,1652,"no","8","3ft","elec","30",1
111,2,3,1652,"no","6","3ft","hyb","35",0
111,3,1,1653,"no","6","2ft","gas","35",1
111,3,2,1653,"no","8","2ft","hyb","35",0
111,3,3,1653,"no","6","3ft","gas","35",0
111,4,1,1654,"no","6","2ft","gas","40",0
111,4,2,1654,"no","7","3ft","gas","40",0
111,4,3,1654,"no","7","3ft","hyb","30",1
111,5,1,1655,"no","6","2ft","elec","40",0
111,5,2,1655,"no","6","3ft","elec","35",0
111,5,3,1655,"no","7","2ft","gas","35",1
111,6,1,1656,"no","7","2ft","elec","40",0
111,6,2,1656,"no","6","2ft","elec","35",1
111,6,3,1656,"no","8","2ft","gas","35",0
111,7,1,1657,"no","8","2ft","gas","30",1
111,7,2,1657,"no","7","3ft","elec","35",0
111,7,3,1657,"no","8","3ft","elec","35",0
111,8,1,1658,"no","8","3ft","gas","35",0
111,8,2,1658,"no","7","3ft","hyb","35",1
111,8,3,1658,"no","8","2ft","elec","40",0
111,9,1,1659,"no","8","3ft","gas","40",0
111,9,2,1659,"no","7","3ft","elec","40",0
111,9,3,1659,"no","6","3ft","hyb","40",1
111,10,1,1660,"no","6","3ft","elec","30",1
111,10,2,1660,"no","8","2ft","hyb","40",0
111,10,3,1660,"no","8","2ft","gas","40",0
111,11,1,1661,"no","6","2ft","hyb","30",0
111,11,2,1661,"no","7","2ft","gas","40",0
111,11,3,1661,"no","6","2ft","gas","30",1
111,12,1,1662,"no","7","3ft","hyb","40",0
111,12,2,1662,"no","6","2ft","hyb","35",1
111,12,3,1662,"no","8","3ft","hyb","40",0
111,13,1,1663,"no","7","3ft","elec","30",0
111,13,2,1663,"no","7","3ft","gas","30",0
111,13,3,1663,"no","8","3ft","gas","30",1
111,14,1,1664,"no","6","3ft","gas","40",0
111,14,2,1664,"no","7","2ft","hyb","30",1
111,14,3,1664,"no","8","3ft","elec","40",0
111,15,1,1665,"no","6","2ft","elec","30",1
111,15,2,1665,"no","7","2ft","hyb","35",0
111,15,3,1665,"no","7","2ft","elec","35",0
112,1,1,1666,"yes","6","2ft","elec","35",0
112,1,2,1666,"yes","6","2ft","elec","40",0
112,1,3,1666,"yes","7","2ft","hyb","40",1
112,2,1,1667,"yes","7","3ft","hyb","40",0
112,2,2,1667,"yes","8","2ft","elec","30",0
112,2,3,1667,"yes","8","3ft","hyb","30",1
112,3,1,1668,"yes","7","3ft","hyb","30",0
112,3,2,1668,"yes","7","2ft","hyb","30",0
112,3,3,1668,"yes","6","3ft","gas","30",1
112,4,1,1669,"yes","7","2ft","gas","40",0
112,4,2,1669,"yes","7","3ft","elec","40",0
112,4,3,1669,"yes","6","2ft","hyb","35",1
112,5,1,1670,"yes","8","3ft","elec","40",0
112,5,2,1670,"yes","8","2ft","gas","35",1
112,5,3,1670,"yes","6","2ft","hyb","40",0
112,6,1,1671,"yes","6","3ft","elec","40",0
112,6,2,1671,"yes","6","2ft","gas","40",1
112,6,3,1671,"yes","6","3ft","elec","35",0
112,7,1,1672,"yes","6","2ft","elec","30",0
112,7,2,1672,"yes","8","3ft","elec","30",0
112,7,3,1672,"yes","8","2ft","hyb","40",1
112,8,1,1673,"yes","8","3ft","hyb","35",0
112,8,2,1673,"yes","8","2ft","elec","35",0
112,8,3,1673,"yes","7","2ft","hyb","35",1
112,9,1,1674,"yes","6","2ft","hyb","30",0
112,9,2,1674,"yes","7","2ft","gas","35",1
112,9,3,1674,"yes","8","3ft","elec","35",0
112,10,1,1675,"yes","8","3ft","gas","40",0
112,10,2,1675,"yes","7","2ft","elec","35",0
112,10,3,1675,"yes","6","2ft","gas","30",1
112,11,1,1676,"yes","8","3ft","hyb","40",0
112,11,2,1676,"yes","8","2ft","hyb","30",1
112,11,3,1676,"yes","6","2ft","gas","35",0
112,12,1,1677,"yes","6","3ft","hyb","30",1
112,12,2,1677,"yes","8","3ft","gas","35",0
112,12,3,1677,"yes","7","2ft","elec","30",0
112,13,1,1678,"yes","7","3ft","elec","30",0
112,13,2,1678,"yes","7","3ft","hyb","35",0
112,13,3,1678,"yes","7","2ft","gas","30",1
112,14,1,1679,"yes","6","3ft","hyb","40",1
112,14,2,1679,"yes","6","3ft","gas","35",0
112,14,3,1679,"yes","8","2ft","elec","40",0
112,15,1,1680,"yes","7","3ft","gas","40",0
112,15,2,1680,"yes","8","3ft","gas","30",1
112,15,3,1680,"yes","6","3ft","hyb","35",0
113,1,1,1681,"no","6","2ft","hyb","35",0
113,1,2,1681,"no","6","3ft","elec","40",0
113,1,3,1681,"no","6","3ft","elec","30",1
113,2,1,1682,"no","8","2ft","hyb","30",1
113,2,2,1682,"no","7","3ft","gas","35",0
113,2,3,1682,"no","6","2ft","gas","40",0
113,3,1,1683,"no","7","2ft","elec","40",0
113,3,2,1683,"no","8","2ft","elec","35",0
113,3,3,1683,"no","7","3ft","gas","30",1
113,4,1,1684,"no","6","2ft","elec","30",1
113,4,2,1684,"no","7","2ft","gas","35",0
113,4,3,1684,"no","8","3ft","elec","35",0
113,5,1,1685,"no","6","3ft","gas","30",1
113,5,2,1685,"no","6","3ft","hyb","35",0
113,5,3,1685,"no","8","2ft","elec","40",0
113,6,1,1686,"no","8","3ft","gas","30",1
113,6,2,1686,"no","7","3ft","gas","40",0
113,6,3,1686,"no","8","3ft","hyb","40",0
113,7,1,1687,"no","6","3ft","hyb","40",1
113,7,2,1687,"no","7","2ft","gas","40",0
113,7,3,1687,"no","8","2ft","hyb","35",0
113,8,1,1688,"no","6","2ft","elec","35",1
113,8,2,1688,"no","7","3ft","elec","40",0
113,8,3,1688,"no","6","2ft","elec","40",0
113,9,1,1689,"no","8","2ft","gas","35",0
113,9,2,1689,"no","8","3ft","hyb","30",1
113,9,3,1689,"no","8","2ft","gas","40",0
113,10,1,1690,"no","7","2ft","hyb","30",0
113,10,2,1690,"no","7","2ft","elec","30",1
113,10,3,1690,"no","7","3ft","hyb","35",0
113,11,1,1691,"no","6","2ft","gas","35",0
113,11,2,1691,"no","6","2ft","hyb","40",0
113,11,3,1691,"no","6","3ft","elec","35",1
113,12,1,1692,"no","7","3ft","hyb","40",0
113,12,2,1692,"no","8","3ft","hyb","35",1
113,12,3,1692,"no","8","2ft","hyb","40",0
113,13,1,1693,"no","8","3ft","elec","40",0
113,13,2,1693,"no","7","3ft","elec","35",0
113,13,3,1693,"no","7","3ft","elec","30",1
113,14,1,1694,"no","7","2ft","hyb","35",0
113,14,2,1694,"no","7","2ft","gas","30",1
113,14,3,1694,"no","7","3ft","hyb","30",0
113,15,1,1695,"no","6","3ft","hyb","30",0
113,15,2,1695,"no","6","3ft","gas","35",1
113,15,3,1695,"no","6","2ft","hyb","30",0
114,1,1,1696,"no","8","2ft","elec","35",1
114,1,2,1696,"no","7","2ft","gas","40",0
114,1,3,1696,"no","8","2ft","hyb","40",0
114,2,1,1697,"no","6","3ft","elec","35",0
114,2,2,1697,"no","6","3ft","gas","35",1
114,2,3,1697,"no","7","2ft","elec","40",0
114,3,1,1698,"no","7","2ft","gas","35",0
114,3,2,1698,"no","7","2ft","hyb","40",0
114,3,3,1698,"no","6","2ft","hyb","35",1
114,4,1,1699,"no","7","2ft","elec","35",0
114,4,2,1699,"no","7","3ft","elec","40",0
114,4,3,1699,"no","7","3ft","gas","30",1
114,5,1,1700,"no","8","3ft","gas","30",1
114,5,2,1700,"no","8","3ft","elec","35",0
114,5,3,1700,"no","8","3ft","gas","35",0
114,6,1,1701,"no","8","2ft","gas","40",0
114,6,2,1701,"no","6","3ft","elec","30",1
114,6,3,1701,"no","8","2ft","gas","30",0
114,7,1,1702,"no","6","2ft","gas","35",0
114,7,2,1702,"no","7","3ft","hyb","35",0
114,7,3,1702,"no","6","3ft","gas","30",1
114,8,1,1703,"no","8","2ft","gas","35",0
114,8,2,1703,"no","8","3ft","elec","40",0
114,8,3,1703,"no","6","3ft","gas","40",1
114,9,1,1704,"no","8","3ft","elec","30",0
114,9,2,1704,"no","7","3ft","hyb","30",1
114,9,3,1704,"no","7","2ft","gas","30",0
114,10,1,1705,"no","8","2ft","elec","40",0
114,10,2,1705,"no","8","2ft","elec","30",1
114,10,3,1705,"no","7","2ft","hyb","35",0
114,11,1,1706,"no","7","3ft","gas","35",1
114,11,2,1706,"no","8","3ft","hyb","35",0
114,11,3,1706,"no","6","2ft","hyb","40",0
114,12,1,1707,"no","6","3ft","hyb","35",1
114,12,2,1707,"no","6","2ft","elec","35",0
114,12,3,1707,"no","8","3ft","hyb","40",0
114,13,1,1708,"no","8","2ft","hyb","35",1
114,13,2,1708,"no","6","2ft","elec","40",0
114,13,3,1708,"no","7","2ft","hyb","30",0
114,14,1,1709,"no","7","3ft","gas","40",0
114,14,2,1709,"no","7","2ft","elec","30",1
114,14,3,1709,"no","6","2ft","gas","40",0
114,15,1,1710,"no","7","3ft","hyb","40",0
114,15,2,1710,"no","8","3ft","hyb","30",1
114,15,3,1710,"no","7","3ft","elec","30",0
115,1,1,1711,"no","7","2ft","hyb","30",1
115,1,2,1711,"no","7","3ft","elec","30",0
115,1,3,1711,"no","8","2ft","elec","30",0
115,2,1,1712,"no","6","2ft","elec","40",1
115,2,2,1712,"no","7","2ft","elec","30",0
115,2,3,1712,"no","8","3ft","gas","40",0
115,3,1,1713,"no","8","2ft","hyb","35",0
115,3,2,1713,"no","7","2ft","hyb","35",0
115,3,3,1713,"no","6","2ft","hyb","30",1
115,4,1,1714,"no","8","2ft","gas","40",0
115,4,2,1714,"no","7","3ft","hyb","30",1
115,4,3,1714,"no","6","3ft","hyb","35",0
115,5,1,1715,"no","7","2ft","hyb","40",0
115,5,2,1715,"no","8","3ft","elec","40",0
115,5,3,1715,"no","7","3ft","elec","35",1
115,6,1,1716,"no","8","2ft","gas","30",0
115,6,2,1716,"no","7","2ft","gas","30",1
115,6,3,1716,"no","7","2ft","gas","35",0
115,7,1,1717,"no","8","2ft","elec","40",1
115,7,2,1717,"no","7","2ft","gas","40",0
115,7,3,1717,"no","6","3ft","elec","40",0
115,8,1,1718,"no","6","2ft","gas","30",1
115,8,2,1718,"no","7","3ft","gas","30",0
115,8,3,1718,"no","6","2ft","hyb","40",0
115,9,1,1719,"no","8","2ft","elec","35",0
115,9,2,1719,"no","7","3ft","hyb","35",0
115,9,3,1719,"no","6","2ft","gas","40",1
115,10,1,1720,"no","7","2ft","elec","40",0
115,10,2,1720,"no","8","3ft","hyb","35",0
115,10,3,1720,"no","6","3ft","hyb","30",1
115,11,1,1721,"no","6","3ft","elec","30",0
115,11,2,1721,"no","8","3ft","elec","30",1
115,11,3,1721,"no","8","3ft","elec","35",0
115,12,1,1722,"no","6","3ft","gas","40",0
115,12,2,1722,"no","6","2ft","elec","35",1
115,12,3,1722,"no","7","2ft","elec","35",0
115,13,1,1723,"no","6","3ft","hyb","40",0
115,13,2,1723,"no","6","2ft","elec","30",1
115,13,3,1723,"no","8","2ft","gas","35",0
115,14,1,1724,"no","6","3ft","elec","35",0
115,14,2,1724,"no","7","3ft","gas","40",1
115,14,3,1724,"no","7","3ft","hyb","40",0
115,15,1,1725,"no","7","3ft","gas","35",1
115,15,2,1725,"no","8","3ft","hyb","40",0
115,15,3,1725,"no","8","2ft","hyb","40",0
116,1,1,1726,"no","8","3ft","elec","35",0
116,1,2,1726,"no","6","3ft","gas","40",1
116,1,3,1726,"no","6","2ft","hyb","30",0
116,2,1,1727,"no","8","2ft","elec","35",0
116,2,2,1727,"no","7","3ft","elec","30",1
116,2,3,1727,"no","8","3ft","hyb","40",0
116,3,1,1728,"no","6","3ft","hyb","30",1
116,3,2,1728,"no","6","3ft","elec","35",0
116,3,3,1728,"no","6","2ft","gas","40",0
116,4,1,1729,"no","6","3ft","gas","30",0
116,4,2,1729,"no","8","2ft","hyb","30",0
116,4,3,1729,"no","8","3ft","gas","35",1
116,5,1,1730,"no","7","3ft","elec","40",0
116,5,2,1730,"no","8","3ft","hyb","35",0
116,5,3,1730,"no","8","2ft","gas","40",1
116,6,1,1731,"no","6","2ft","elec","40",0
116,6,2,1731,"no","8","3ft","gas","40",1
116,6,3,1731,"no","7","2ft","gas","40",0
116,7,1,1732,"no","6","2ft","hyb","35",1
116,7,2,1732,"no","7","2ft","hyb","30",0
116,7,3,1732,"no","7","2ft","elec","40",0
116,8,1,1733,"no","8","3ft","gas","30",1
116,8,2,1733,"no","8","2ft","hyb","40",0
116,8,3,1733,"no","7","2ft","gas","35",0
116,9,1,1734,"no","6","3ft","elec","40",1
116,9,2,1734,"no","7","3ft","gas","40",0
116,9,3,1734,"no","8","3ft","elec","40",0
116,10,1,1735,"no","6","3ft","gas","35",1
116,10,2,1735,"no","8","2ft","elec","30",0
116,10,3,1735,"no","7","3ft","hyb","40",0
116,11,1,1736,"no","7","2ft","elec","35",0
116,11,2,1736,"no","6","2ft","gas","30",1
116,11,3,1736,"no","7","2ft","hyb","35",0
116,12,1,1737,"no","6","2ft","gas","35",1
116,12,2,1737,"no","6","3ft","elec","30",0
116,12,3,1737,"no","6","3ft","hyb","35",0
116,13,1,1738,"no","7","3ft","gas","35",0
116,13,2,1738,"no","8","2ft","gas","35",1
116,13,3,1738,"no","7","2ft","hyb","40",0
116,14,1,1739,"no","8","3ft","hyb","30",1
116,14,2,1739,"no","6","2ft","elec","30",0
116,14,3,1739,"no","7","3ft","hyb","30",0
116,15,1,1740,"no","7","2ft","gas","30",1
116,15,2,1740,"no","8","2ft","elec","40",0
116,15,3,1740,"no","8","3ft","elec","30",0
117,1,1,1741,"yes","7","3ft","hyb","30",1
117,1,2,1741,"yes","6","2ft","hyb","40",0
117,1,3,1741,"yes","6","2ft","hyb","35",0
117,2,1,1742,"yes","8","2ft","elec","30",0
117,2,2,1742,"yes","6","3ft","hyb","30",0
117,2,3,1742,"yes","8","3ft","hyb","35",1
117,3,1,1743,"yes","8","3ft","elec","35",1
117,3,2,1743,"yes","7","2ft","elec","30",0
117,3,3,1743,"yes","7","3ft","elec","40",0
117,4,1,1744,"yes","8","2ft","gas","40",1
117,4,2,1744,"yes","6","2ft","gas","40",0
117,4,3,1744,"yes","7","3ft","elec","35",0
117,5,1,1745,"yes","7","3ft","hyb","35",1
117,5,2,1745,"yes","7","3ft","hyb","40",0
117,5,3,1745,"yes","7","2ft","elec","35",0
117,6,1,1746,"yes","8","3ft","hyb","40",1
117,6,2,1746,"yes","7","2ft","hyb","35",0
117,6,3,1746,"yes","7","3ft","gas","40",0
117,7,1,1747,"yes","6","3ft","gas","30",0
117,7,2,1747,"yes","6","3ft","gas","35",0
117,7,3,1747,"yes","7","2ft","gas","30",1
117,8,1,1748,"yes","8","2ft","hyb","35",1
117,8,2,1748,"yes","8","2ft","gas","30",0
117,8,3,1748,"yes","6","3ft","elec","35",0
117,9,1,1749,"yes","6","2ft","elec","30",0
117,9,2,1749,"yes","8","3ft","hyb","30",1
117,9,3,1749,"yes","7","2ft","elec","40",0
117,10,1,1750,"yes","8","3ft","elec","30",0
117,10,2,1750,"yes","8","2ft","elec","35",1
117,10,3,1750,"yes","8","3ft","gas","30",0
117,11,1,1751,"yes","7","3ft","gas","30",1
117,11,2,1751,"yes","6","2ft","elec","35",0
117,11,3,1751,"yes","6","3ft","gas","40",0
117,12,1,1752,"yes","6","3ft","hyb","35",1
117,12,2,1752,"yes","6","2ft","elec","40",0
117,12,3,1752,"yes","6","3ft","elec","40",0
117,13,1,1753,"yes","6","2ft","gas","35",0
117,13,2,1753,"yes","8","2ft","elec","40",0
117,13,3,1753,"yes","8","3ft","gas","35",1
117,14,1,1754,"yes","7","2ft","hyb","40",1
117,14,2,1754,"yes","8","3ft","elec","40",0
117,14,3,1754,"yes","7","2ft","gas","40",0
117,15,1,1755,"yes","8","2ft","hyb","40",0
117,15,2,1755,"yes","8","2ft","gas","35",0
117,15,3,1755,"yes","7","2ft","hyb","30",1
118,1,1,1756,"no","8","2ft","gas","35",1
118,1,2,1756,"no","8","3ft","elec","35",0
118,1,3,1756,"no","6","3ft","hyb","40",0
118,2,1,1757,"no","8","2ft","elec","35",0
118,2,2,1757,"no","6","3ft","hyb","30",1
118,2,3,1757,"no","7","2ft","elec","30",0
118,3,1,1758,"no","7","2ft","gas","35",1
118,3,2,1758,"no","7","3ft","gas","30",0
118,3,3,1758,"no","6","3ft","elec","40",0
118,4,1,1759,"no","7","3ft","hyb","35",0
118,4,2,1759,"no","7","2ft","elec","40",0
118,4,3,1759,"no","6","2ft","hyb","30",1
118,5,1,1760,"no","8","2ft","hyb","35",1
118,5,2,1760,"no","7","3ft","hyb","30",0
118,5,3,1760,"no","6","3ft","hyb","35",0
118,6,1,1761,"no","7","3ft","hyb","40",0
118,6,2,1761,"no","6","2ft","gas","30",1
118,6,3,1761,"no","8","2ft","hyb","40",0
118,7,1,1762,"no","6","2ft","elec","30",0
