"resp.id","ques","alt","chid","duration","brand","storage","batterylife","resolution","touchscreen","price","choice"
35,1,"C",613,225,"Mac","2048","4","HD","No","799",0
35,2,"A",623,225,"PC","1024","12","HD","No","799",0
35,2,"B",623,225,"Mac","512","4","HD","Yes","799",0
35,2,"C",623,225,"PC","1024","12","Ultra-HD/4K","No","799",1
35,3,"A",624,225,"Mac","1024","4","HD","Yes","1199",0
35,3,"B",624,225,"Mac","1024","4","HD","No","1599",0
35,3,"C",624,225,"PC","2048","12","Ultra-HD/4K","Yes","1599",1
35,4,"A",625,225,"PC","512","8","HD","Yes","1599",0
35,4,"B",625,225,"PC","1024","4","Ultra-HD/4K","No","799",0
35,4,"C",625,225,"PC","2048","12","HD","Yes","1599",1
35,5,"A",626,225,"PC","2048","12","HD","Yes","1199",1
35,5,"B",626,225,"Mac","512","12","Ultra-HD/4K","Yes","1599",0
35,5,"C",626,225,"PC","1024","8","Ultra-HD/4K","Yes","799",0
35,6,"A",627,225,"Mac","1024","12","HD","No","799",0
35,6,"B",627,225,"PC","2048","8","Ultra-HD/4K","Yes","799",1
35,6,"C",627,225,"Mac","512","4","Ultra-HD/4K","No","1599",0
35,7,"A",628,225,"Mac","1024","8","HD","Yes","1599",0
35,7,"B",628,225,"Mac","512","4","Ultra-HD/4K","Yes","799",0
35,7,"C",628,225,"Mac","2048","12","Ultra-HD/4K","No","1599",1
35,8,"A",629,225,"Mac","2048","8","Ultra-HD/4K","Yes","1599",1
35,8,"B",629,225,"PC","1024","12","HD","Yes","1199",0
35,8,"C",629,225,"Mac","2048","4","HD","No","1599",0
35,9,"A",630,225,"Mac","1024","8","HD","Yes","1199",0
35,9,"B",630,225,"Mac","512","4","HD","No","799",0
35,9,"C",630,225,"PC","1024","8","Ultra-HD/4K","No","799",1
35,10,"A",614,225,"Mac","1024","8","Ultra-HD/4K","No","799",0
35,10,"B",614,225,"PC","1024","12","HD","No","1599",0
35,10,"C",614,225,"PC","2048","12","HD","No","1199",1
35,11,"A",615,225,"PC","1024","12","Ultra-HD/4K","Yes","1599",0
35,11,"B",615,225,"PC","512","4","HD","No","1199",0
35,11,"C",615,225,"Mac","2048","12","HD","No","799",1
35,12,"A",616,225,"Mac","512","12","Ultra-HD/4K","No","1599",0
35,12,"B",616,225,"PC","512","8","Ultra-HD/4K","No","1599",0
35,12,"C",616,225,"PC","512","8","Ultra-HD/4K","Yes","799",1
35,13,"A",617,225,"Mac","1024","12","Ultra-HD/4K","Yes","1199",0
35,13,"B",617,225,"Mac","1024","8","Ultra-HD/4K","No","799",1
35,13,"C",617,225,"PC","1024","8","HD","Yes","799",0
35,14,"A",618,225,"PC","2048","4","Ultra-HD/4K","No","1199",0
35,14,"B",618,225,"PC","2048","12","Ultra-HD/4K","Yes","1199",1
35,14,"C",618,225,"Mac","1024","4","HD","No","1199",0
35,15,"A",619,225,"PC","2048","8","HD","Yes","1199",0
35,15,"B",619,225,"PC","1024","4","Ultra-HD/4K","No","1599",0
35,15,"C",619,225,"Mac","512","8","Ultra-HD/4K","No","1599",1
35,16,"A",620,225,"PC","1024","12","HD","No","799",0
35,16,"B",620,225,"PC","512","8","HD","Yes","799",0
35,16,"C",620,225,"Mac","1024","4","Ultra-HD/4K","No","799",1
35,17,"A",621,225,"PC","1024","12","Ultra-HD/4K","Yes","799",1
35,17,"B",621,225,"PC","512","4","Ultra-HD/4K","Yes","1199",0
35,17,"C",621,225,"PC","1024","4","HD","Yes","799",0
35,18,"A",622,225,"PC","2048","4","Ultra-HD/4K","Yes","799",1
35,18,"B",622,225,"PC","512","8","HD","Yes","1199",0
35,18,"C",622,225,"PC","1024","4","HD","No","1199",0
36,1,"A",631,204,"Mac","512","12","HD","Yes","1199",1
36,1,"B",631,204,"PC","1024","12","HD","No","799",0
36,1,"C",631,204,"Mac","512","4","Ultra-HD/4K","Yes","1199",0
36,2,"A",641,204,"PC","2048","12","Ultra-HD/4K","Yes","799",0
36,2,"B",641,204,"Mac","512","4","Ultra-HD/4K","No","799",1
36,2,"C",641,204,"Mac","512","8","HD","No","1199",0
36,3,"A",642,204,"PC","1024","4","Ultra-HD/4K","Yes","799",0
36,3,"B",642,204,"Mac","512","4","Ultra-HD/4K","Yes","1199",0
36,3,"C",642,204,"Mac","2048","8","HD","Yes","799",1
36,4,"A",643,204,"Mac","1024","4","HD","Yes","1599",0
36,4,"B",643,204,"Mac","512","12","Ultra-HD/4K","No","1599",0
36,4,"C",643,204,"Mac","512","8","HD","Yes","1199",1
36,5,"A",644,204,"Mac","1024","4","HD","Yes","799",1
36,5,"B",644,204,"PC","2048","8","HD","Yes","1199",0
36,5,"C",644,204,"PC","1024","4","HD","Yes","799",0
36,6,"A",645,204,"Mac","2048","4","Ultra-HD/4K","Yes","1199",1
36,6,"B",645,204,"PC","512","4","Ultra-HD/4K","No","1199",0
36,6,"C",645,204,"Mac","512","4","Ultra-HD/4K","Yes","1199",0
36,7,"A",646,204,"Mac","512","8","Ultra-HD/4K","Yes","799",1
36,7,"B",646,204,"Mac","512","8","Ultra-HD/4K","No","1599",0
36,7,"C",646,204,"PC","1024","12","HD","No","1599",0
36,8,"A",647,204,"PC","2048","12","Ultra-HD/4K","No","799",1
36,8,"B",647,204,"PC","2048","12","Ultra-HD/4K","Yes","1599",0
36,8,"C",647,204,"PC","1024","8","Ultra-HD/4K","Yes","799",0
36,9,"A",648,204,"PC","1024","4","HD","No","1199",0
36,9,"B",648,204,"Mac","512","4","HD","No","1199",1
36,9,"C",648,204,"PC","2048","8","Ultra-HD/4K","No","1199",0
36,10,"A",632,204,"Mac","512","12","HD","No","1599",1
36,10,"B",632,204,"PC","512","12","HD","No","1199",0
36,10,"C",632,204,"PC","1024","12","Ultra-HD/4K","Yes","799",0
36,11,"A",633,204,"PC","512","4","Ultra-HD/4K","No","799",0
36,11,"B",633,204,"Mac","512","12","HD","No","1199",1
36,11,"C",633,204,"Mac","1024","4","HD","Yes","1599",0
36,12,"A",634,204,"Mac","2048","12","HD","Yes","1199",1
36,12,"B",634,204,"PC","2048","12","HD","Yes","799",0
36,12,"C",634,204,"PC","2048","4","Ultra-HD/4K","No","1199",0
36,13,"A",635,204,"Mac","1024","8","HD","Yes","1199",1
36,13,"B",635,204,"PC","512","8","Ultra-HD/4K","Yes","799",0
36,13,"C",635,204,"PC","512","12","HD","Yes","1599",0
36,14,"A",636,204,"PC","1024","4","HD","Yes","1199",0
36,14,"B",636,204,"PC","512","4","HD","No","1199",0
36,14,"C",636,204,"PC","2048","8","Ultra-HD/4K","Yes","1199",1
36,15,"A",637,204,"Mac","2048","12","Ultra-HD/4K","Yes","1199",1
36,15,"B",637,204,"Mac","1024","12","HD","No","1199",0
36,15,"C",637,204,"PC","512","4","HD","Yes","799",0
36,16,"A",638,204,"Mac","2048","12","HD","No","1599",0
36,16,"B",638,204,"Mac","2048","12","Ultra-HD/4K","Yes","799",1
36,16,"C",638,204,"PC","1024","12","HD","No","1199",0
36,17,"A",639,204,"Mac","512","8","HD","Yes","1199",0
36,17,"B",639,204,"Mac","2048","4","HD","Yes","799",0
36,17,"C",639,204,"Mac","512","8","HD","No","799",1
36,18,"A",640,204,"PC","512","4","Ultra-HD/4K","Yes","1199",0
36,18,"B",640,204,"Mac","2048","4","Ultra-HD/4K","Yes","1199",0
36,18,"C",640,204,"Mac","2048","12","HD","Yes","1199",1
37,1,"A",649,482,"PC","2048","8","Ultra-HD/4K","No","799",0
37,1,"B",649,482,"Mac","1024","12","Ultra-HD/4K","Yes","1199",0
37,1,"C",649,482,"Mac","1024","4","Ultra-HD/4K","No","799",1
37,2,"A",659,482,"PC","512","8","Ultra-HD/4K","No","1599",0
37,2,"B",659,482,"Mac","512","8","HD","No","1199",1
37,2,"C",659,482,"Mac","512","12","HD","Yes","1599",0
37,3,"A",660,482,"Mac","1024","4","Ultra-HD/4K","No","799",1
37,3,"B",660,482,"PC","1024","4","Ultra-HD/4K","No","799",0
37,3,"C",660,482,"Mac","512","4","Ultra-HD/4K","No","799",0
37,4,"A",661,482,"Mac","2048","8","HD","Yes","799",0
37,4,"B",661,482,"Mac","2048","8","Ultra-HD/4K","No","799",1
37,4,"C",661,482,"Mac","512","12","HD","No","1199",0
37,5,"A",662,482,"PC","512","4","Ultra-HD/4K","No","1599",0
37,5,"B",662,482,"Mac","1024","4","Ultra-HD/4K","No","1599",0
37,5,"C",662,482,"Mac","2048","8","HD","Yes","1199",1
37,6,"A",663,482,"PC","1024","4","Ultra-HD/4K","No","799",1
37,6,"B",663,482,"PC","1024","12","HD","Yes","1199",0
37,6,"C",663,482,"PC","512","12","HD","No","1199",0
37,7,"A",664,482,"PC","2048","4","HD","Yes","1599",0
37,7,"B",664,482,"Mac","1024","8","Ultra-HD/4K","Yes","799",1
37,7,"C",664,482,"Mac","512","8","HD","No","1599",0
37,8,"A",665,482,"Mac","2048","8","Ultra-HD/4K","Yes","799",1
37,8,"B",665,482,"Mac","512","4","HD","Yes","799",0
37,8,"C",665,482,"PC","512","4","Ultra-HD/4K","Yes","1199",0
37,9,"A",666,482,"Mac","512","12","HD","Yes","1199",0
37,9,"B",666,482,"Mac","1024","12","HD","No","1199",1
37,9,"C",666,482,"Mac","1024","8","HD","Yes","1199",0
37,10,"A",650,482,"PC","2048","12","Ultra-HD/4K","No","799",1
37,10,"B",650,482,"PC","2048","8","Ultra-HD/4K","No","1599",0
37,10,"C",650,482,"PC","512","8","Ultra-HD/4K","Yes","1599",0
37,11,"A",651,482,"Mac","512","12","Ultra-HD/4K","No","799",0
37,11,"B",651,482,"Mac","512","12","Ultra-HD/4K","No","1599",0
37,11,"C",651,482,"Mac","2048","4","HD","Yes","799",1
37,12,"A",652,482,"Mac","1024","12","Ultra-HD/4K","No","1599",0
37,12,"B",652,482,"PC","512","4","Ultra-HD/4K","No","1199",0
37,12,"C",652,482,"PC","2048","8","HD","No","799",1
37,13,"A",653,482,"Mac","512","8","HD","Yes","799",0
37,13,"B",653,482,"PC","1024","12","HD","No","799",1
37,13,"C",653,482,"Mac","512","4","HD","Yes","799",0
37,14,"A",654,482,"PC","2048","8","Ultra-HD/4K","No","1199",1
37,14,"B",654,482,"PC","1024","12","HD","No","799",0
37,14,"C",654,482,"Mac","512","4","Ultra-HD/4K","Yes","1599",0
37,15,"A",655,482,"Mac","2048","12","HD","No","799",1
37,15,"B",655,482,"PC","2048","12","HD","No","799",0
37,15,"C",655,482,"Mac","2048","4","HD","No","1199",0
37,16,"A",656,482,"PC","512","12","HD","Yes","1599",0
37,16,"B",656,482,"PC","2048","8","Ultra-HD/4K","Yes","799",0
37,16,"C",656,482,"Mac","1024","12","HD","No","799",1
37,17,"A",657,482,"Mac","2048","12","Ultra-HD/4K","Yes","1199",1
37,17,"B",657,482,"Mac","512","8","Ultra-HD/4K","Yes","1199",0
37,17,"C",657,482,"PC","512","12","Ultra-HD/4K","Yes","1599",0
37,18,"A",658,482,"Mac","2048","8","HD","No","1199",1
37,18,"B",658,482,"PC","1024","8","HD","Yes","1599",0
37,18,"C",658,482,"PC","2048","4","HD","No","799",0
38,1,"A",667,67,"Mac","1024","12","Ultra-HD/4K","No","1199",1
38,1,"B",667,67,"PC","1024","12","HD","No","1599",0
38,1,"C",667,67,"PC","512","12","HD","No","799",0
38,2,"A",677,67,"Mac","2048","12","HD","Yes","799",0
38,2,"B",677,67,"PC","1024","12","Ultra-HD/4K","No","1199",1
38,2,"C",677,67,"Mac","512","8","Ultra-HD/4K","No","799",0
38,3,"A",678,67,"PC","2048","12","Ultra-HD/4K","Yes","1599",0
38,3,"B",678,67,"Mac","512","12","Ultra-HD/4K","Yes","1199",0
38,3,"C",678,67,"PC","1024","12","Ultra-HD/4K","Yes","1599",1
38,4,"A",679,67,"Mac","1024","8","HD","Yes","1599",1
38,4,"B",679,67,"Mac","512","12","Ultra-HD/4K","No","1199",0
38,4,"C",679,67,"Mac","1024","12","Ultra-HD/4K","No","1599",0
38,5,"A",680,67,"PC","2048","4","Ultra-HD/4K","Yes","799",1
38,5,"B",680,67,"PC","2048","12","HD","No","1199",0
38,5,"C",680,67,"Mac","512","8","Ultra-HD/4K","No","1199",0
38,6,"A",681,67,"Mac","512","4","Ultra-HD/4K","Yes","799",0
38,6,"B",681,67,"Mac","2048","8","HD","No","1199",1
38,6,"C",681,67,"PC","2048","8","HD","No","799",0
38,7,"A",682,67,"Mac","512","8","Ultra-HD/4K","Yes","799",0
38,7,"B",682,67,"PC","1024","8","Ultra-HD/4K","Yes","1599",0
38,7,"C",682,67,"Mac","2048","4","Ultra-HD/4K","Yes","799",1
38,8,"A",683,67,"PC","2048","8","HD","Yes","1599",1
38,8,"B",683,67,"Mac","1024","12","Ultra-HD/4K","No","1599",0
38,8,"C",683,67,"Mac","2048","12","Ultra-HD/4K","Yes","1599",0
38,9,"A",684,67,"Mac","1024","12","HD","No","799",0
38,9,"B",684,67,"Mac","2048","12","Ultra-HD/4K","No","1599",1
38,9,"C",684,67,"Mac","1024","4","Ultra-HD/4K","No","1599",0
38,10,"A",668,67,"Mac","512","12","Ultra-HD/4K","Yes","799",0
38,10,"B",668,67,"Mac","2048","8","Ultra-HD/4K","Yes","1199",1
38,10,"C",668,67,"Mac","512","8","Ultra-HD/4K","Yes","799",0
38,11,"A",669,67,"PC","512","12","HD","No","1199",1
38,11,"B",669,67,"Mac","2048","8","Ultra-HD/4K","No","799",0
38,11,"C",669,67,"PC","1024","8","Ultra-HD/4K","No","1199",0
38,12,"A",670,67,"Mac","2048","8","Ultra-HD/4K","Yes","1599",0
38,12,"B",670,67,"PC","2048","12","HD","Yes","1599",0
38,12,"C",670,67,"PC","1024","8","Ultra-HD/4K","Yes","1599",1
38,13,"A",671,67,"PC","1024","8","Ultra-HD/4K","No","1599",1
38,13,"B",671,67,"PC","512","8","HD","Yes","799",0
38,13,"C",671,67,"PC","512","12","HD","No","1599",0
38,14,"A",672,67,"Mac","1024","8","HD","No","799",0
38,14,"B",672,67,"Mac","512","4","HD","No","799",0
38,14,"C",672,67,"Mac","2048","12","Ultra-HD/4K","Yes","1199",1
38,15,"A",673,67,"PC","512","12","Ultra-HD/4K","Yes","799",0
38,15,"B",673,67,"PC","2048","8","Ultra-HD/4K","No","1599",1
38,15,"C",673,67,"Mac","2048","4","Ultra-HD/4K","Yes","1199",0
38,16,"A",674,67,"PC","512","12","Ultra-HD/4K","No","1199",0
38,16,"B",674,67,"PC","512","8","Ultra-HD/4K","Yes","1199",1
38,16,"C",674,67,"PC","2048","4","HD","Yes","1599",0
38,17,"A",675,67,"Mac","512","12","HD","Yes","799",1
38,17,"B",675,67,"PC","512","12","Ultra-HD/4K","No","1599",0
38,17,"C",675,67,"PC","512","12","Ultra-HD/4K","No","799",0
38,18,"A",676,67,"Mac","1024","4","HD","Yes","1199",1
38,18,"B",676,67,"PC","512","12","HD","Yes","799",0
38,18,"C",676,67,"PC","512","8","HD","Yes","1599",0
39,1,"A",685,569,"PC","1024","8","HD","Yes","1599",0
39,1,"B",685,569,"PC","512","8","HD","Yes","1199",0
39,1,"C",685,569,"Mac","1024","8","HD","Yes","1199",1
39,2,"A",695,569,"Mac","1024","12","Ultra-HD/4K","No","1599",0
39,2,"B",695,569,"PC","2048","4","HD","No","1199",0
39,2,"C",695,569,"Mac","1024","12","HD","Yes","799",1
39,3,"A",696,569,"Mac","2048","12","Ultra-HD/4K","No","799",1
39,3,"B",696,569,"PC","1024","8","HD","Yes","1599",0
39,3,"C",696,569,"PC","1024","8","HD","No","1199",0
39,4,"A",697,569,"Mac","1024","4","HD","Yes","1599",0
39,4,"B",697,569,"Mac","1024","8","HD","Yes","799",1
39,4,"C",697,569,"Mac","2048","8","HD","No","1199",0
39,5,"A",698,569,"Mac","2048","12","Ultra-HD/4K","No","799",1
39,5,"B",698,569,"PC","512","4","HD","Yes","1599",0
39,5,"C",698,569,"PC","1024","4","HD","Yes","799",0
39,6,"A",699,569,"Mac","512","12","Ultra-HD/4K","No","1199",0
39,6,"B",699,569,"PC","2048","8","HD","Yes","799",0
39,6,"C",699,569,"PC","2048","8","Ultra-HD/4K","No","799",1
39,7,"A",700,569,"PC","1024","4","HD","Yes","1599",0
39,7,"B",700,569,"PC","2048","12","HD","No","799",1
39,7,"C",700,569,"Mac","2048","8","HD","Yes","1199",0
39,8,"A",701,569,"PC","1024","8","Ultra-HD/4K","Yes","799",1
39,8,"B",701,569,"PC","512","4","Ultra-HD/4K","No","1599",0
39,8,"C",701,569,"Mac","1024","4","HD","Yes","799",0
39,9,"A",702,569,"PC","2048","12","Ultra-HD/4K","Yes","1599",0
39,9,"B",702,569,"PC","2048","12","Ultra-HD/4K","Yes","1199",1
39,9,"C",702,569,"PC","1024","4","Ultra-HD/4K","No","1199",0
39,10,"A",686,569,"Mac","2048","12","Ultra-HD/4K","No","1599",0
39,10,"B",686,569,"PC","2048","4","HD","No","1599",0
39,10,"C",686,569,"PC","1024","8","HD","Yes","799",1
39,11,"A",687,569,"PC","512","4","HD","No","799",0
39,11,"B",687,569,"PC","1024","12","HD","Yes","799",1
39,11,"C",687,569,"Mac","1024","8","Ultra-HD/4K","No","1199",0
39,12,"A",688,569,"PC","2048","8","Ultra-HD/4K","Yes","1199",0
39,12,"B",688,569,"PC","512","8","HD","Yes","799",1
39,12,"C",688,569,"Mac","1024","12","Ultra-HD/4K","No","1199",0
39,13,"A",689,569,"PC","1024","8","Ultra-HD/4K","No","799",1
39,13,"B",689,569,"PC","512","8","HD","Yes","1599",0
39,13,"C",689,569,"Mac","2048","12","HD","Yes","1599",0
39,14,"A",690,569,"Mac","1024","12","Ultra-HD/4K","Yes","1199",0
39,14,"B",690,569,"Mac","2048","8","Ultra-HD/4K","Yes","799",1
39,14,"C",690,569,"PC","2048","4","HD","No","1599",0
39,15,"A",691,569,"PC","512","4","HD","Yes","1599",0
39,15,"B",691,569,"Mac","512","8","HD","Yes","799",1
39,15,"C",691,569,"Mac","1024","8","Ultra-HD/4K","No","1199",0
39,16,"A",692,569,"PC","2048","4","Ultra-HD/4K","Yes","1599",0
39,16,"B",692,569,"PC","512","8","HD","No","1199",0
39,16,"C",692,569,"Mac","1024","8","HD","No","1199",1
39,17,"A",693,569,"PC","2048","12","Ultra-HD/4K","No","799",1
39,17,"B",693,569,"PC","1024","8","HD","No","1199",0
39,17,"C",693,569,"Mac","2048","4","Ultra-HD/4K","Yes","1199",0
39,18,"A",694,569,"PC","1024","12","HD","No","1199",0
39,18,"B",694,569,"Mac","512","12","HD","Yes","1599",0
39,18,"C",694,569,"PC","2048","8","Ultra-HD/4K","Yes","1199",1
40,1,"A",703,1486,"Mac","1024","4","HD","Yes","799",0
40,1,"B",703,1486,"PC","512","4","Ultra-HD/4K","Yes","1599",0
40,1,"C",703,1486,"PC","512","12","Ultra-HD/4K","Yes","799",1
40,2,"A",713,1486,"Mac","512","4","HD","Yes","1199",1
40,2,"B",713,1486,"Mac","2048","8","Ultra-HD/4K","No","1599",0
40,2,"C",713,1486,"PC","512","8","HD","No","1599",0
40,3,"A",714,1486,"Mac","512","4","Ultra-HD/4K","Yes","1599",0
40,3,"B",714,1486,"PC","1024","8","HD","No","1599",0
40,3,"C",714,1486,"Mac","512","8","Ultra-HD/4K","No","799",1
40,4,"A",715,1486,"PC","2048","4","Ultra-HD/4K","Yes","1599",0
40,4,"B",715,1486,"PC","1024","8","HD","No","1599",0
40,4,"C",715,1486,"PC","2048","12","HD","Yes","1199",1
40,5,"A",716,1486,"PC","2048","8","Ultra-HD/4K","Yes","799",1
40,5,"B",716,1486,"Mac","2048","4","Ultra-HD/4K","Yes","799",0
40,5,"C",716,1486,"PC","1024","8","HD","Yes","799",0
40,6,"A",717,1486,"Mac","1024","8","Ultra-HD/4K","Yes","1599",0
40,6,"B",717,1486,"Mac","1024","8","HD","No","1599",0
40,6,"C",717,1486,"PC","1024","8","HD","No","1199",1
40,7,"A",718,1486,"PC","1024","12","HD","No","799",1
40,7,"B",718,1486,"PC","512","4","HD","Yes","1599",0
40,7,"C",718,1486,"Mac","1024","8","HD","Yes","1599",0
40,8,"A",719,1486,"Mac","2048","12","Ultra-HD/4K","No","1599",0
40,8,"B",719,1486,"Mac","512","12","Ultra-HD/4K","Yes","1199",1
40,8,"C",719,1486,"Mac","512","12","HD","Yes","799",0
40,9,"A",720,1486,"PC","512","4","Ultra-HD/4K","No","799",0
40,9,"B",720,1486,"Mac","2048","8","Ultra-HD/4K","Yes","1199",1
40,9,"C",720,1486,"Mac","1024","8","HD","No","1199",0
40,10,"A",704,1486,"Mac","1024","4","HD","No","1199",0
40,10,"B",704,1486,"PC","2048","12","HD","Yes","1599",0
40,10,"C",704,1486,"PC","2048","12","Ultra-HD/4K","Yes","1599",1
40,11,"A",705,1486,"Mac","1024","4","HD","No","1199",0
40,11,"B",705,1486,"PC","512","12","HD","No","799",1
40,11,"C",705,1486,"Mac","1024","4","Ultra-HD/4K","Yes","1199",0
40,12,"A",706,1486,"PC","512","8","Ultra-HD/4K","Yes","799",0
40,12,"B",706,1486,"PC","1024","8","Ultra-HD/4K","Yes","1599",0
40,12,"C",706,1486,"PC","2048","8","Ultra-HD/4K","Yes","799",1
40,13,"A",707,1486,"PC","1024","8","HD","Yes","1599",1
40,13,"B",707,1486,"PC","1024","4","HD","No","1599",0
40,13,"C",707,1486,"Mac","1024","4","Ultra-HD/4K","No","1599",0
40,14,"A",708,1486,"PC","512","8","Ultra-HD/4K","Yes","799",1
40,14,"B",708,1486,"Mac","512","12","Ultra-HD/4K","Yes","1599",0
40,14,"C",708,1486,"PC","2048","4","HD","Yes","1199",0
40,15,"A",709,1486,"PC","512","12","HD","Yes","799",1
40,15,"B",709,1486,"Mac","2048","8","Ultra-HD/4K","No","1599",0
40,15,"C",709,1486,"Mac","512","4","HD","Yes","1199",0
40,16,"A",710,1486,"Mac","1024","12","HD","No","799",1
40,16,"B",710,1486,"Mac","2048","4","HD","No","799",0
40,16,"C",710,1486,"PC","2048","4","Ultra-HD/4K","Yes","1199",0
40,17,"A",711,1486,"PC","1024","8","Ultra-HD/4K","Yes","1199",0
40,17,"B",711,1486,"Mac","1024","8","Ultra-HD/4K","Yes","799",1
40,17,"C",711,1486,"Mac","2048","4","Ultra-HD/4K","No","1199",0
40,18,"A",712,1486,"Mac","2048","12","Ultra-HD/4K","No","799",0
40,18,"B",712,1486,"PC","2048","12","HD","Yes","1199",1
40,18,"C",712,1486,"Mac","2048","12","HD","No","1599",0
41,1,"A",721,153,"PC","1024","12","HD","Yes","1599",0
41,1,"B",721,153,"Mac","512","8","HD","Yes","799",1
41,1,"C",721,153,"Mac","512","8","HD","Yes","1599",0
41,2,"A",731,153,"Mac","1024","4","HD","Yes","1199",1
41,2,"B",731,153,"PC","1024","4","Ultra-HD/4K","Yes","1199",0
41,2,"C",731,153,"PC","1024","4","Ultra-HD/4K","Yes","1599",0
41,3,"A",732,153,"Mac","2048","12","Ultra-HD/4K","No","1599",1
41,3,"B",732,153,"PC","2048","8","Ultra-HD/4K","Yes","799",0
41,3,"C",732,153,"PC","512","4","HD","Yes","1199",0
41,4,"A",733,153,"Mac","2048","4","HD","No","1199",0
41,4,"B",733,153,"Mac","512","4","Ultra-HD/4K","Yes","1199",0
41,4,"C",733,153,"Mac","2048","12","Ultra-HD/4K","Yes","1599",1
41,5,"A",734,153,"Mac","512","8","Ultra-HD/4K","No","1199",0
41,5,"B",734,153,"Mac","2048","8","HD","No","1599",1
41,5,"C",734,153,"PC","1024","8","Ultra-HD/4K","Yes","799",0
41,6,"A",735,153,"Mac","512","8","HD","No","799",1
41,6,"B",735,153,"PC","2048","8","HD","No","799",0
41,6,"C",735,153,"PC","512","8","HD","Yes","1199",0
41,7,"A",736,153,"PC","2048","8","HD","Yes","799",0
41,7,"B",736,153,"Mac","1024","8","Ultra-HD/4K","No","1199",1
41,7,"C",736,153,"PC","512","8","HD","Yes","1199",0
41,8,"A",737,153,"Mac","1024","12","HD","Yes","1599",1
41,8,"B",737,153,"PC","2048","8","HD","Yes","1599",0
41,8,"C",737,153,"Mac","512","8","Ultra-HD/4K","No","1199",0
41,9,"A",738,153,"Mac","2048","4","Ultra-HD/4K","Yes","799",1
41,9,"B",738,153,"PC","1024","12","Ultra-HD/4K","Yes","1199",0
41,9,"C",738,153,"PC","2048","12","HD","No","799",0
41,10,"A",722,153,"Mac","512","12","Ultra-HD/4K","No","1599",1
41,10,"B",722,153,"Mac","2048","8","HD","Yes","1199",0
41,10,"C",722,153,"PC","1024","8","Ultra-HD/4K","Yes","1199",0
41,11,"A",723,153,"PC","512","8","HD","No","1199",0
41,11,"B",723,153,"PC","1024","4","HD","Yes","799",0
41,11,"C",723,153,"Mac","1024","4","HD","No","1599",1
41,12,"A",724,153,"PC","2048","12","HD","No","1199",0
41,12,"B",724,153,"Mac","1024","8","HD","No","1199",0
41,12,"C",724,153,"Mac","2048","12","HD","No","1599",1
41,13,"A",725,153,"Mac","512","4","Ultra-HD/4K","No","1599",1
41,13,"B",725,153,"PC","2048","12","HD","No","799",0
41,13,"C",725,153,"PC","1024","12","Ultra-HD/4K","Yes","799",0
41,14,"A",726,153,"PC","1024","12","Ultra-HD/4K","Yes","1599",0
41,14,"B",726,153,"PC","2048","12","Ultra-HD/4K","No","799",1
41,14,"C",726,153,"PC","2048","4","HD","No","1199",0
41,15,"A",727,153,"Mac","2048","8","Ultra-HD/4K","No","799",0
41,15,"B",727,153,"Mac","1024","12","HD","Yes","1599",1
41,15,"C",727,153,"PC","512","12","HD","Yes","1599",0
41,16,"A",728,153,"Mac","512","8","HD","Yes","1199",0
41,16,"B",728,153,"Mac","1024","12","HD","No","1599",1
41,16,"C",728,153,"Mac","512","4","HD","Yes","1199",0
41,17,"A",729,153,"Mac","2048","4","HD","Yes","1599",0
41,17,"B",729,153,"Mac","2048","12","Ultra-HD/4K","Yes","1199",1
41,17,"C",729,153,"PC","1024","8","HD","Yes","1599",0
41,18,"A",730,153,"Mac","1024","8","Ultra-HD/4K","Yes","799",0
41,18,"B",730,153,"PC","512","4","Ultra-HD/4K","No","1199",0
41,18,"C",730,153,"Mac","512","12","HD","Yes","1599",1
42,1,"A",739,481,"Mac","1024","8","Ultra-HD/4K","Yes","1199",0
42,1,"B",739,481,"PC","1024","8","Ultra-HD/4K","No","1199",0
42,1,"C",739,481,"PC","1024","12","Ultra-HD/4K","Yes","1199",1
42,2,"A",749,481,"Mac","1024","12","HD","Yes","1599",0
42,2,"B",749,481,"PC","512","12","HD","No","799",0
42,2,"C",749,481,"PC","2048","12","HD","No","1199",1
42,3,"A",750,481,"Mac","2048","4","Ultra-HD/4K","Yes","1599",0
42,3,"B",750,481,"Mac","1024","4","Ultra-HD/4K","Yes","799",0
42,3,"C",750,481,"PC","1024","4","Ultra-HD/4K","Yes","799",1
42,4,"A",751,481,"Mac","1024","8","HD","No","799",0
42,4,"B",751,481,"PC","1024","12","Ultra-HD/4K","Yes","799",1
42,4,"C",751,481,"Mac","1024","8","Ultra-HD/4K","Yes","1599",0
42,5,"A",752,481,"PC","1024","4","Ultra-HD/4K","No","1599",0
42,5,"B",752,481,"Mac","512","12","Ultra-HD/4K","Yes","1599",0
42,5,"C",752,481,"PC","1024","12","HD","Yes","799",1
42,6,"A",753,481,"PC","2048","12","HD","Yes","1599",0
42,6,"B",753,481,"PC","512","12","Ultra-HD/4K","Yes","1599",0
42,6,"C",753,481,"PC","1024","4","Ultra-HD/4K","No","1599",1
42,7,"A",754,481,"PC","2048","4","Ultra-HD/4K","No","799",0
42,7,"B",754,481,"PC","2048","8","Ultra-HD/4K","No","799",1
42,7,"C",754,481,"PC","2048","12","Ultra-HD/4K","No","1199",0
42,8,"A",755,481,"PC","2048","12","HD","No","1199",0
